id,x,y
7377,38136,140937
7378,38142,140339
7379,38148,140534
7380,38150,139417
7381,38150,139484
7382,38150,139734
7383,38150,140050
7384,38150,140767
7385,38150,140884
7386,38155,140901
7387,38157,140279
7388,38160,140699
7389,38162,140912
7390,38167,138317
7391,38167,138467
7392,38167,140900
7393,38167,140397
7394,38171,140713
7395,38173,140886
7396,38174,140340
7397,38175,140300
7398,38177,140949
7399,38177,140640
7400,38183,140955
7401,38184,139434
7402,38184,139467
7403,38184,140084
7404,38186,140100
7405,38187,140666
7406,38187,140854
7407,38190,140319
7408,38193,140052
7409,38196,140597
7410,38199,140721
7411,38200,140304
7412,38200,139550
7413,38200,139634
7414,38200,140600
7415,38201,140959
7416,38214,140278
7417,38217,140756
7418,38217,138384
7419,38217,138484
7420,38217,139450
7421,38217,139467
7422,38217,140750
7423,38217,140884
7424,38220,140983
7425,38222,140786
7426,38225,140063
7427,38226,140856
7428,38228,140721
7429,38232,140144
7430,38234,139450
7431,38234,139484
7432,38234,140267
7433,38234,140350
7434,38234,140867
7435,38234,140884
7436,38234,140950
7437,38236,140269
7438,38240,140080
7439,38242,140395
7440,38242,141492
7441,38243,140938
7442,38243,140988
7443,38250,138434
7444,38250,139450
7445,38250,139484
7446,38250,139534
7447,38250,139567
7448,38250,139717
7449,38250,140334
7450,38250,140350
7451,38250,140867
7452,38250,140884
7453,38250,140900
7454,38250,140917
7455,38250,141017
7456,38255,140341
7457,38255,140681
7458,38258,140886
7459,38261,140994
7460,38261,140109
7461,38261,140266
7462,38267,139550
7463,38267,140134
7464,38267,140350
7465,38267,140767
7466,38267,140867
7467,38267,140884
7468,38267,140900
7469,38267,141467
7470,38269,140648
7471,38270,140576
7472,38271,140763
7473,38271,140960
7474,38284,139450
7475,38284,139517
7476,38284,139534
7477,38284,139550
7478,38284,140350
7479,38284,141067
7480,38284,141434
7481,38287,140961
7482,38288,140691
7483,38292,140749
7484,38294,140305
7485,38297,140267
7486,38300,139550
7487,38300,140267
7488,38300,140300
7489,38300,140950
7490,38300,140967
7491,38300,141084
7492,38300,141517
7493,38302,140941
7494,38303,140147
7495,38307,140296
7496,38312,140437
7497,38315,140390
7498,38317,138467
7499,38317,138517
7500,38317,139450
7501,38317,139550
7502,38317,139617
7503,38317,140167
7504,38317,140884
7505,38317,141034
7506,38317,141150
7507,38317,141467
7508,38317,141534
7509,38318,140634
7510,38319,140962
7511,38322,140889
7512,38329,140806
7513,38329,140980
7514,38331,141475
7515,38333,140174
7516,38333,140284
7517,38334,139567
7518,38334,140317
7519,38334,140350
7520,38334,141100
7521,38334,140360
7522,38345,140166
7523,38345,140798
7524,38350,139550
7525,38350,141450
7526,38350,141459
7527,38350,141517
7528,38357,140372
7529,38358,140203
7530,38363,141442
7531,38366,140295
7532,38367,140334
7533,38367,140367
7534,38367,141075
7535,38367,141134
7536,38367,141167
7537,38367,141450
7538,38367,141484
7539,38373,140790
7540,38375,141184
7541,38376,140302
7542,38377,140277
7543,38380,140152
7544,38381,140210
7545,38384,139450
7546,38384,139550
7547,38384,140400
7548,38384,141067
7549,38384,141109
7550,38395,140313
7551,38400,140889
7552,38400,140234
7553,38400,140250
7554,38400,140384
7555,38400,141017
7556,38400,141067
7557,38400,141150
7558,38400,141424
7559,38400,141434
7560,38400,141467
7561,38404,140849
7562,38406,140062
7563,38409,140932
7564,38415,140880
7565,38417,139984
7566,38417,140134
7567,38417,140284
7568,38417,140434
7569,38417,140450
7570,38417,141217
7571,38417,141234
7572,38417,141300
7573,38417,141317
7574,38417,141467
7575,38424,140977
7576,38425,140157
7577,38425,141359
7578,38426,140314
7579,38430,140923
7580,38434,139584
7581,38434,139600
7582,38434,140067
7583,38434,140117
7584,38434,141200
7585,38434,141334
7586,38434,141425
7587,38434,141534
7588,38435,140130
7589,38435,140103
7590,38439,140363
7591,38442,141450
7592,38443,140401
7593,38447,140883
7594,38450,140839
7595,38450,139217
7596,38450,139484
7597,38450,139667
7598,38450,141017
7599,38450,141100
7600,38454,140011
7601,38457,140103
7602,38458,140879
7603,38460,140376
7604,38467,139767
7605,38467,140300
7606,38467,140334
7607,38467,141100
7608,38467,141134
7609,38467,141200
7610,38467,141217
7611,38467,141487
7612,38475,141492
7613,38483,140393
7614,38484,139250
7615,38484,139517
7616,38484,139567
7617,38484,139667
7618,38484,139834
7619,38484,140000
7620,38484,140367
7621,38484,140400
7622,38484,141134
7623,38484,141250
7624,38484,141284
7625,38492,140882
7626,38492,139550
7627,38492,141484
7628,38494,140864
7629,38500,139600
7630,38500,141117
7631,38500,141484
7632,38500,141517
7633,38505,141513
7634,38507,140891
7635,38509,140325
7636,38517,139534
7637,38517,139784
7638,38517,141050
7639,38517,141217
7640,38517,141317
7641,38517,141325
7642,38517,141467
7643,38517,141550
7644,38530,141500
7645,38530,140947
7646,38531,140992
7647,38534,139617
7648,38534,140150
7649,38534,141034
7650,38534,141067
7651,38534,141134
7652,38534,141234
7653,38545,140502
7654,38545,140712
7655,38546,140344
7656,38547,140852
7657,38548,140512
7658,38550,139550
7659,38550,141050
7660,38550,141184
7661,38550,141234
7662,38550,141450
7663,38552,140402
7664,38562,140365
7665,38563,140817
7666,38563,140452
7667,38565,140294
7668,38566,140467
7669,38567,139684
7670,38567,139917
7671,38567,141250
7672,38567,141434
7673,38567,141467
7674,38568,140532
7675,38570,140857
7676,38575,140960
7677,38575,141450
7678,38576,140783
7679,38576,140503
7680,38579,140648
7681,38584,140444
7682,38584,139600
7683,38584,139700
7684,38584,139834
7685,38584,140384
7686,38584,141034
7687,38584,141234
7688,38584,141250
7689,38584,141467
7690,38587,140789
7691,38590,140375
7692,38590,140732
7693,38599,140505
7694,38600,139834
7695,38600,140150
7696,38600,140484
7697,38600,140934
7698,38600,141267
7699,38600,141500
7700,38600,141517
7701,38601,140292
7702,38603,140894
7703,38606,140404
7704,38606,140681
7705,38614,140757
7706,38615,140982
7707,38617,139717
7708,38617,139850
7709,38617,140350
7710,38617,140934
7711,38617,141300
7712,38617,141525
7713,38620,140480
7714,38623,140229
7715,38623,140214
7716,38623,140444
7717,38623,140942
7718,38625,139600
7719,38627,140701
7720,38629,140873
7721,38634,139684
7722,38634,140367
7723,38634,141200
7724,38634,141217
7725,38634,141500
7726,38634,141517
7727,38635,140722
7728,38640,140372
7729,38648,140492
7730,38650,139850
7731,38650,139917
7732,38650,140000
7733,38650,140350
7734,38650,141017
7735,38650,141134
7736,38650,141150
7737,38650,141167
7738,38650,141284
7739,38650,141434
7740,38654,140443
7741,38654,140407
7742,38655,140869
7743,38662,140277
7744,38667,139617
7745,38667,139950
7746,38667,140200
7747,38667,141067
7748,38667,141450
7749,38669,140335
7750,38677,140149
7751,38677,140167
7752,38677,140218
7753,38679,140241
7754,38680,140279
7755,38684,139634
7756,38684,139750
7757,38684,141184
7758,38684,141200
7759,38684,141484
7760,38688,140162
7761,38693,140322
7762,38695,140237
7763,38699,140342
7764,38700,139667
7765,38700,139734
7766,38700,139950
7767,38700,139967
7768,38700,140150
7769,38700,140834
7770,38700,140917
7771,38700,141067
7772,38700,141217
7773,38700,141234
7774,38700,141284
7775,38703,140148
7776,38707,140232
7777,38710,140374
7778,38713,140554
7779,38715,140012
7780,38717,139684
7781,38717,139784
7782,38717,139884
7783,38717,140513
7784,38717,140667
7785,38717,141217
7786,38717,141250
7787,38717,141267
7788,38717,141517
7789,38722,140803
7790,38725,139825
7791,38727,140185
7792,38731,140233
7793,38731,140281
7794,38732,140768
7795,38734,140161
7796,38734,140550
7797,38734,141017
7798,38734,141550
7799,38737,140899
7800,38738,140142
7801,38738,140615
7802,38739,140956
7803,38742,140242
7804,38744,140715
7805,38747,140737
7806,38748,140281
7807,38749,140862
7808,38750,139734
7809,38750,139767
7810,38750,140317
7811,38750,140884
7812,38750,141017
7813,38750,141517
7814,38751,140487
7815,38753,140524
7816,38755,140194
7817,38757,140421
7818,38759,140519
7819,38762,140012
7820,38765,140302
7821,38765,140177
7822,38767,139750
7823,38767,139817
7824,38767,139850
7825,38767,139900
7826,38767,139950
7827,38767,140467
7828,38767,140894
7829,38767,141084
7830,38767,141134
7831,38767,141334
7832,38767,141450
7833,38767,141500
7834,38784,139967
7835,38784,140234
7836,38784,141084
7837,38784,141250
7838,38784,141417
7839,38784,141500
7840,38784,140708
7841,38788,140024
7842,38789,140843
7843,38795,140220
7844,38800,139850
7845,38800,140900
7846,38800,140984
7847,38800,141067
7848,38800,141084
7849,38800,141500
7850,38800,141534
7851,38800,141537
7852,38802,140909
7853,38804,140212
7854,38804,140320
7855,38805,140650
7856,38808,140182
7857,38817,140219
7858,38817,139784
7859,38817,139850
7860,38817,139917
7861,38817,140334
7862,38817,140367
7863,38817,141184
7864,38817,141567
7865,38818,140237
7866,38829,140241
7867,38832,140993
7868,38834,139867
7869,38835,140638
7870,38840,140212
7871,38842,140332
7872,38842,139884
7873,38846,140779
7874,38850,139817
7875,38850,139967
7876,38850,141167
7877,38850,141300
7878,38850,141434
7879,38851,140249
7880,38851,140958
7881,38853,140146
7882,38854,140644
7883,38855,140335
7884,38858,140251
7885,38861,140715
7886,38867,139800
7887,38867,139884
7888,38867,141134
7889,38867,141350
7890,38867,141567
7891,38869,140663
7892,38880,140886
7893,38881,140955
7894,38883,140222
7895,38884,139917
7896,38884,141650
7897,38884,141667
7898,38885,140339
7899,38900,139817
7900,38900,139850
7901,38900,140250
7902,38900,140934
7903,38900,141267
7904,38900,141584
7905,38904,140939
7906,38910,140204
7907,38917,139834
7908,38917,139859
7909,38917,139934
7910,38917,140017
7911,38917,141134
7912,38917,141334
7913,38917,141584
7914,38933,140183
7915,38934,139834
7916,38934,141050
7917,38934,141167
7918,38934,141450
7919,38934,141634
7920,38935,140265
7921,38950,140174
7922,38950,141150
7923,38950,141250
7924,38950,141384
7925,38957,140936
7926,38959,141634
7927,38959,141700
7928,38961,140284
7929,38967,139867
7930,38967,139884
7931,38967,139934
7932,38967,140350
7933,38967,141217
7934,38968,140002
7935,38970,140049
7936,38972,140309
7937,38974,140960
7938,38980,140923
7939,38981,140362
7940,38984,139900
7941,38984,139934
7942,38984,141117
7943,38984,141234
7944,38984,141250
7945,38984,141334
7946,38984,141567
7947,38984,141717
7948,38984,141734
7949,38996,140959
7950,39000,139917
7951,39000,140050
7952,39009,141667
7953,39009,141734
7954,39017,139884
7955,39017,141400
7956,39017,141617
7957,39017,141634
7958,39017,141700
7959,39017,141750
7960,39034,139867
7961,39034,139934
7962,39034,139950
7963,39034,140650
7964,39034,141250
7965,39034,141300
7966,39034,141534
7967,39042,141717
7968,39050,139917
7969,39050,140417
7970,39050,140434
7971,39050,140450
7972,39050,141034
7973,39050,141117
7974,39050,141367
7975,39050,141800
7976,39059,141767
7977,39059,141831
7978,39067,139875
7979,39067,140534
7980,39067,141234
7981,39075,141717
7982,39084,140467
7983,39084,140717
7984,39084,141584
7985,39084,141834
7986,39084,141842
7987,39092,141717
7988,39100,140284
7989,39100,140484
7990,39100,140584
7991,39100,141184
7992,39100,141267
7993,39100,141884
7994,39117,140484
7995,39117,141017
7996,39117,141817
7997,39125,141859
7998,39134,140484
7999,39134,140584
8000,39134,141134
8001,39134,141184
8002,39134,141484
8003,39134,141584
8004,39150,139900
8005,39150,140184
8006,39150,140567
8007,39150,141234
8008,39150,141534
8009,39150,141834
8010,39167,139984
8011,39167,140317
8012,39167,140500
8013,39167,140667
8014,39167,141367
8015,39167,141850
8016,39167,141900
8017,39184,139550
8018,39184,140650
8019,39184,141184
8020,39184,141300
8021,39184,141867
8022,39200,139550
8023,39200,140400
8024,39200,140500
8025,39200,140534
8026,39200,140567
8027,39200,140600
8028,39200,141117
8029,39200,141884
8030,39217,139900
8031,39217,140134
8032,39217,140167
8033,39217,140417
8034,39217,140450
8035,39217,140517
8036,39217,141084
8037,39217,141867
8038,39217,141934
8039,39234,140467
8040,39234,140534
8041,39234,140867
8042,39234,141317
8043,39234,141884
8044,39250,139917
8045,39250,141117
8046,39250,141217
8047,39267,139967
8048,39267,140267
8049,39267,140384
8050,39267,140417
8051,39267,140484
8052,39267,140617
8053,39267,141117
8054,39267,141267
8055,39267,141417
8056,39267,141600
8057,39267,141684
8058,39267,141884
8059,39284,139967
8060,39284,140284
8061,39284,140417
8062,39284,140784
8063,39284,140817
8064,39284,141034
8065,39284,141117
8066,39284,141134
8067,39284,141717
8068,39300,140117
8069,39300,140267
8070,39300,140284
8071,39300,140434
8072,39300,140467
8073,39300,140484
8074,39300,140517
8075,39300,140567
8076,39300,140634
8077,39300,140950
8078,39300,140967
8079,39300,140984
8080,39300,141700
8081,39300,141900
8082,39317,140784
8083,39317,141534
8084,39317,141917
8085,39317,141959
8086,39334,139984
8087,39334,140134
8088,39334,140450
8089,39334,140484
8090,39334,141150
8091,39350,140384
8092,39350,140434
8093,39350,141317
8094,39350,141767
8095,39350,141917
8096,39367,140350
8097,39367,140567
8098,39367,140767
8099,39367,141900
8100,39384,140050
8101,39384,141117
8102,39384,141234
8103,39384,141350
8104,39384,141817
8105,39392,140084
8106,39400,140234
8107,39400,140484
8108,39400,140767
8109,39417,140550
8110,39417,140750
8111,39417,141134
8112,39417,141317
8113,39417,141534
8114,39417,142000
8115,39434,140100
8116,39434,140367
8117,39434,141084
8118,39434,141817
8119,39434,141967
8120,39450,140150
8121,39450,140200
8122,39450,140484
8123,39450,141067
8124,39450,141134
8125,39450,141150
8126,39450,141492
8127,39467,140384
8128,39467,141134
8129,39467,141284
8130,39467,141684
8131,39467,141950
8132,39484,140050
8133,39484,140200
8134,39484,140434
8135,39484,140800
8136,39484,141150
8137,39484,141234
8138,39484,141967
8139,39492,142017
8140,39500,140100
8141,39500,140600
8142,39517,140300
8143,39517,142034
8144,39517,142067
8145,39534,140384
8146,39534,140534
8147,39534,141650
8148,39550,140284
8149,39550,140617
8150,39550,140850
8151,39550,141167
8152,39567,140067
8153,39567,140334
8154,39567,141934
8155,39581,141959
8156,39584,140567
8157,39584,141959
8158,39584,142017
8159,39592,141967
8160,39592,141973
8161,39600,140084
8162,39600,140334
8163,39600,140350
8164,39600,140600
8165,39600,141650
8166,39600,141684
8167,39600,141734
8168,39600,141767
8169,39600,141980
8170,39600,141992
8171,39617,140150
8172,39617,140700
8173,39617,141517
8174,39617,141800
8175,39620,141967
8176,39625,141967
8177,39634,140317
8178,39634,141184
8179,39634,141417
8180,39634,141884
8181,39634,141964
8182,39634,142017
8183,39639,141955
8184,39642,142017
8185,39650,140217
8186,39650,140950
8187,39650,141600
8188,39650,141750
8189,39650,141967
8190,39667,140117
8191,39667,140550
8192,39667,140567
8193,39667,141300
8194,39674,141987
8195,39681,141981
8196,39684,140084
8197,39684,140100
8198,39684,140134
8199,39684,140984
8200,39684,141150
8201,39684,141167
8202,39692,141967
8203,39700,140117
8204,39700,140367
8205,39700,140584
8206,39700,140717
8207,39700,140884
8208,39700,141134
8209,39700,141150
8210,39717,140067
8211,39717,140100
8212,39717,140117
8213,39717,140134
8214,39717,140734
8215,39717,140950
8216,39717,141134
8217,39734,141967
8218,39750,140084
8219,39750,140717
8220,39750,140734
8221,39750,141134
8222,39750,141684
8223,39767,140667
8224,39767,141300
8225,39767,141800
8226,39767,141984
8227,39775,142000
8228,39784,141550
8229,39784,141967
8230,39800,140050
8231,39800,141650
8232,39800,141967
8233,39817,140584
8234,39817,141284
8235,39817,141734
8236,39834,141167
8237,39834,141400
8238,39834,141734
8239,39834,141767
8240,39834,141867
8241,39850,138950
8242,39850,140650
8243,39850,140667
8244,39850,141550
8245,39850,141800
8246,39850,141967
8247,39867,139817
8248,39867,140000
8249,39867,140050
8250,39867,140084
8251,39867,141650
8252,39884,139850
8253,39884,140084
8254,39884,141184
8255,39900,139734
8256,39900,139900
8257,39900,139950
8258,39900,139967
8259,39900,140300
8260,39900,140450
8261,39900,141100
8262,39900,141217
8263,39900,141817
8264,39917,139934
8265,39917,140084
8266,39917,140984
8267,39917,141200
8268,39917,141584
8269,39917,141950
8270,39934,140067
8271,39934,140084
8272,39934,140117
8273,39934,140317
8274,39934,140934
8275,39934,141084
8276,39934,141517
8277,39934,141834
8278,39950,139717
8279,39950,139917
8280,39950,140217
8281,39950,141067
8282,39967,139784
8283,39967,139817
8284,39967,139850
8285,39967,140084
8286,39967,141117
8287,39967,141217
8288,39967,141250
8289,39967,141667
8290,39984,140400
8291,39984,141400
8292,39984,141500
8293,39984,141734
8294,40000,139700
8295,40000,139900
8296,40000,140284
8297,40000,140400
8298,40000,141884
8299,40000,141934
8300,40017,139917
8301,40034,140084
8302,40034,141434
8303,40050,140100
8304,40050,140417
8305,40050,141000
8306,40050,141217
8307,40067,139967
8308,40067,140300
8309,40084,140034
8310,40084,140067
8311,40084,140417
8312,40084,141817
8313,40100,139967
8314,40100,139984
8315,40100,140017
8316,40100,140317
8317,40100,140417
8318,40100,141050
8319,40100,141817
8320,40117,140084
8321,40117,140367
8322,40117,140667
8323,40117,141050
8324,40117,141267
8325,40117,141667
8326,40117,141784
8327,40134,140667
8328,40134,140950
8329,40150,140017
8330,40150,140317
8331,40150,140334
8332,40150,140350
8333,40150,140550
8334,40150,141117
8335,40150,141417
8336,40167,140117
8337,40167,140400
8338,40167,141734
8339,40184,140067
8340,40184,140234
8341,40184,140750
8342,40184,140784
8343,40184,141150
8344,40184,141767
8345,40200,140034
8346,40200,140217
8347,40200,140234
8348,40200,140667
8349,40200,141800
8350,40217,140034
8351,40217,140167
8352,40217,140234
8353,40217,140267
8354,40217,140367
8355,40217,140584
8356,40217,141217
8357,40217,141284
8358,40217,141417
8359,40234,140767
8360,40234,141350
8361,40250,140050
8362,40250,140367
8363,40250,140400
8364,40250,140734
8365,40250,141400
8366,40250,141700
8367,40250,141817
8368,40267,140034
8369,40267,140250
8370,40267,140450
8371,40267,140567
8372,40267,140767
8373,40267,141300
8374,40284,140684
8375,40284,140834
8376,40284,141000
8377,40284,141534
8378,40284,141634
8379,40300,140567
8380,40300,141634
8381,40317,140034
8382,40317,140550
8383,40317,140734
8384,40317,141250
8385,40317,141300
8386,40317,141367
8387,40317,141467
8388,40334,140317
8389,40334,140550
8390,40334,141150
8391,40334,141567
8392,40350,140017
8393,40350,141100
8394,40350,141767
8395,40367,140017
8396,40367,140884
8397,40367,141250
8398,40384,140317
8399,40400,139967
8400,40400,141267
8401,40400,141434
8402,40400,141517
8403,40400,141634
8404,40417,140867
8405,40417,140900
8406,40417,141700
8407,40417,141717
8408,40434,140634
8409,40434,140934
8410,40434,141334
8411,40450,141267
8412,40467,140934
8413,40467,141167
8414,40484,139950
8415,40484,140834
8416,40484,141317
8417,40484,141417
8418,40484,141534
8419,40484,141617
8420,40484,141634
8421,40500,141434
8422,40500,141484
8423,40500,141500
8424,40500,141617
8425,40517,139950
8426,40517,140234
8427,40517,140567
8428,40517,141517
8429,40534,139950
8430,40534,140750
8431,40534,141550
8432,40550,139934
8433,40567,140567
8434,40567,140984
8435,40567,141484
8436,40584,139917
8437,40584,140384
8438,40584,140467
8439,40584,141050
8440,40584,141100
8441,40584,141234
8442,40584,141400
8443,40584,141434
8444,40584,141450
8445,40600,139867
8446,40600,140684
8447,40600,141217
8448,40617,139867
8449,40617,140334
8450,40617,140467
8451,40634,139917
8452,40634,140234
8453,40634,140534
8454,40634,140600
8455,40634,141450
8456,40650,139934
8457,40650,139984
8458,40650,140484
8459,40667,141350
8460,40684,139984
8461,40684,140400
8462,40684,141400
8463,40700,139984
8464,40700,140234
8465,40700,140450
8466,40700,140600
8467,40700,141150
8468,40717,140650
8469,40717,140750
8470,40717,141300
8471,40734,140417
8472,40734,140967
8473,40734,141250
8474,40750,140017
8475,40750,140084
8476,40750,140167
8477,40750,140217
8478,40750,140334
8479,40750,140517
8480,40750,140600
8481,40767,140067
8482,40767,140200
8483,40767,140717
8484,40767,141267
8485,40784,140200
8486,40784,140234
8487,40784,140317
8488,40784,140734
8489,40784,141367
8490,40800,140384
8491,40800,140717
8492,40800,140767
8493,40800,141134
8494,40817,140450
8495,40817,140734
8496,40817,140750
8497,40817,140767
8498,40834,140284
8499,40834,140717
8500,40834,140734
8501,40850,140334
8502,40850,140700
8503,40850,140717
8504,40850,140834
8505,40850,141367
8506,40867,140684
8507,40867,140850
8508,40867,141134
8509,40867,141217
8510,40867,141367
8511,40884,140334
8512,40884,140850
8513,40900,140334
8514,40900,140450
8515,40900,140667
8516,40917,140400
8517,40917,140867
8518,40917,141017
8519,40917,141200
8520,40934,140867
8521,40934,140934
8522,40934,141300
8523,40950,140434
8524,40950,141367
8525,40967,140367
8526,40967,140667
8527,40984,140917
8528,40984,141317
8529,41000,141384
8530,41034,140334
8531,41034,140417
8532,41034,140650
8533,41050,140367
8534,41050,140600
8535,41067,140334
8536,41067,140550
8537,41084,140317
8538,41084,141250
8539,41084,141384
8540,41100,140634
8541,41117,140267
8542,41117,140634
8543,41134,140300
8544,41134,140517
8545,41134,140650
8546,41134,140800
8547,41134,140817
8548,41134,141267
8549,41134,141400
8550,41150,140634
8551,41167,140925
8552,41167,140934
8553,41184,140434
8554,41184,140484
8555,41184,140634
8556,41184,141017
8557,41184,141284
8558,41200,140434
8559,41200,141000
8560,41217,140417
8561,41217,140517
8562,41217,140534
8563,41217,140550
8564,41217,140584
8565,41217,141134
8566,41234,141300
8567,41234,141400
8568,41250,140350
8569,41250,141134
8570,41267,141167
8571,41284,140800
8572,41284,141167
8573,41284,141217
8574,41284,141400
8575,41300,140967
8576,41300,141267
8577,41317,140800
8578,41317,140817
8579,41317,141217
8580,41350,141217
8581,41367,140834
8582,41367,141367
8583,41367,141450
8584,41400,140184
8585,41400,141167
8586,41400,141450
8587,41417,140167
8588,41417,140850
8589,41434,140117
8590,41434,140867
8591,41450,140050
8592,41450,140250
8593,41450,140884
8594,41467,140017
8595,41467,140034
8596,41467,140250
8597,41467,141100
8598,41484,140017
8599,41484,140250
8600,41484,140900
8601,41484,140984
8602,41500,139367
8603,41500,140350
8604,41500,140967
8605,41517,140017
8606,41534,139984
8607,41534,140417
8608,41534,140917
8609,41550,140250
8610,41550,140267
8611,41567,140434
8612,41584,140450
8613,41600,139984
8614,41600,140450
8615,41650,140000
8616,41667,140117
8617,41667,140450
8618,41684,140350
8619,41684,140667
8620,41700,140017
8621,41700,140500
8622,41700,140517
8623,41717,140950
8624,41717,141017
8625,41734,140584
8626,41734,140934
8627,41734,141050
8628,41750,140067
8629,41750,140184
8630,41750,140717
8631,41750,140884
8632,41750,141084
8633,41750,141100
8634,41767,140600
8635,41767,140717
8636,41767,140734
8637,41767,140834
8638,41784,140784
8639,41784,141117
8640,41800,140100
8641,41800,140117
8642,41800,140734
8643,41817,140650
8644,41817,140667
8645,41817,140717
8646,41817,140734
8647,41817,140850
8648,41817,141150
8649,41817,141167
8650,41867,140117
8651,41867,141134
8652,41884,140334
8653,41884,140634
8654,41884,140684
8655,41884,141067
8656,41900,140984
8657,41900,141017
8658,41917,140267
8659,41917,140650
8660,41934,140950
8661,41934,143250
8662,41950,140934
8663,41950,143217
8664,41967,140134
8665,41967,140684
8666,41967,140700
8667,41967,140717
8668,41967,140867
8669,41967,143200
8670,41984,140900
8671,41984,143167
8672,41984,143234
8673,42017,140100
8674,42017,143150
8675,42017,143284
8676,42034,140817
8677,42034,143117
8678,42034,143284
8679,42034,143300
8680,42050,143084
8681,42050,143317
8682,42055,139454
8683,42067,143034
8684,42067,143317
8685,42069,139432
8686,42070,139479
8687,42073,139459
8688,42075,139492
8689,42078,139430
8690,42084,140067
8691,42084,143017
8692,42084,143034
8693,42085,139442
8694,42090,139434
8695,42100,140584
8696,42100,142984
8697,42106,139427
8698,42110,139424
8699,42117,140017
8700,42117,140267
8701,42117,142934
8702,42117,143067
8703,42117,143267
8704,42130,139520
8705,42134,139917
8706,42134,139967
8707,42134,139984
8708,42134,140684
8709,42134,142850
8710,42134,142867
8711,42134,143317
8712,42134,139427
8713,42135,139522
8714,42145,139523
8715,42145,139420
8716,42150,140467
8717,42150,142784
8718,42150,143334
8719,42154,139523
8720,42159,139520
8721,42168,139416
8722,42170,139520
8723,42175,139519
8724,42184,139900
8725,42184,140434
8726,42184,143000
8727,42184,143100
8728,42184,143334
8729,42187,139527
8730,42196,139430
8731,42199,139543
8732,42200,139884
8733,42200,142667
8734,42200,142867
8735,42200,143334
8736,42212,139553
8737,42213,139471
8738,42215,139451
8739,42217,139834
8740,42217,139867
8741,42217,140334
8742,42217,140384
8743,42217,142617
8744,42217,143017
8745,42217,143317
8746,42226,139528
8747,42232,139543
8748,42235,139564
8749,42236,139552
8750,42244,139560
8751,42250,140267
8752,42250,142550
8753,42250,143317
8754,42267,142684
8755,42284,139784
8756,42284,143317
8757,42300,140984
8758,42300,141000
8759,42300,142450
8760,42317,139767
8761,42317,140117
8762,42317,140950
8763,42317,140967
8764,42317,140984
8765,42317,141000
8766,42317,141017
8767,42317,142550
8768,42334,140934
8769,42334,140950
8770,42334,141000
8771,42334,141017
8772,42334,142367
8773,42334,143234
8774,42350,139917
8775,42350,140950
8776,42350,140967
8777,42350,141050
8778,42350,142317
8779,42350,143300
8780,42367,140284
8781,42367,140917
8782,42367,140950
8783,42367,140984
8784,42367,142417
8785,42367,143267
8786,42384,139817
8787,42384,140917
8788,42384,142717
8789,42384,143300
8790,42384,143367
8791,42400,141100
8792,42400,142367
8793,42400,142484
8794,42400,143200
8795,42417,139850
8796,42417,140017
8797,42417,142217
8798,42417,143167
8799,42417,143400
8800,42434,139850
8801,42434,140167
8802,42434,140317
8803,42434,141167
8804,42434,143250
8805,42450,140850
8806,42450,141184
8807,42450,142067
8808,42450,142300
8809,42450,142684
8810,42450,143217
8811,42450,143300
8812,42467,140334
8813,42467,141034
8814,42484,140834
8815,42484,141267
8816,42484,142450
8817,42484,143284
8818,42484,143334
8819,42484,143434
8820,42500,140367
8821,42500,142484
8822,42500,143400
8823,42517,140784
8824,42517,141117
8825,42517,142034
8826,42517,143150
8827,42534,141034
8828,42534,143200
8829,42550,140767
8830,42550,140884
8831,42550,141350
8832,42550,141934
8833,42550,142334
8834,42567,140817
8835,42567,140984
8836,42567,141934
8837,42567,143334
8838,42584,140467
8839,42584,140600
8840,42584,140634
8841,42584,140717
8842,42584,141034
8843,42584,142134
8844,42600,139817
8845,42600,140734
8846,42600,141484
8847,42600,141834
8848,42600,143050
8849,42600,143100
8850,42600,143467
8851,42617,140917
8852,42617,141584
8853,42617,141734
8854,42634,140300
8855,42634,140367
8856,42634,140450
8857,42634,141600
8858,42634,143100
8859,42634,143517
8860,42650,140834
8861,42650,141084
8862,42650,143184
8863,42667,140300
8864,42667,140384
8865,42667,140567
8866,42667,141100
8867,42667,141600
8868,42667,141684
8869,42667,141900
8870,42667,142034
8871,42667,142267
8872,42667,143317
8873,42684,139917
8874,42684,140000
8875,42684,141884
8876,42684,142200
8877,42684,143650
8878,42700,140067
8879,42700,141700
8880,42700,142134
8881,42700,143117
8882,42700,143134
8883,42717,141884
8884,42717,143034
8885,42717,143100
8886,42717,143267
8887,42717,143417
8888,42717,143600
8889,42717,143700
8890,42734,140134
8891,42734,140450
8892,42734,140884
8893,42734,141050
8894,42734,142334
8895,42734,142984
8896,42734,143400
8897,42734,143467
8898,42750,140267
8899,42750,140284
8900,42750,141450
8901,42750,141717
8902,42750,141817
8903,42750,141984
8904,42750,143117
8905,42750,143167
8906,42750,143267
8907,42767,140150
8908,42767,140250
8909,42767,140300
8910,42767,140800
8911,42767,140984
8912,42767,141400
8913,42767,142217
8914,42767,142384
8915,42767,143017
8916,42767,143450
8917,42767,143617
8918,42767,143700
8919,42767,143767
8920,42784,141450
8921,42784,143150
8922,42784,143167
8923,42784,143334
8924,42784,143400
8925,42800,140234
8926,42800,140517
8927,42800,140600
8928,42800,140684
8929,42800,140934
8930,42800,141567
